Population,Median Age,Household Income,median_home_value,Poverty Rate,Unemployment rate,house_count
7147.0,48.1,56546.0,143800.0,9.41653840772352,3.707849447320554,126200
8396.0,42.9,36567.0,82300.0,21.641257741781804,3.4302048594568837,54600
5853.0,45.9,48669.0,154900.0,9.601913548607554,3.6220741500085434,118300
2271.0,43.4,52738.0,197300.0,11.228533685601056,2.2457067371202117,160000
11933.0,45.3,55823.0,165600.0,10.332690857286515,2.8408614765775577,155400
3564.0,43.3,55515.0,154700.0,6.11672278338945,2.048260381593715,134900
5804.0,46.8,51170.0,145400.0,7.736044107512059,1.7746381805651277,116000
39618.0,38.2,36745.0,85900.0,25.942753293957292,4.5105760008077125,56600
31108.0,45.5,49068.0,123500.0,13.54956924263855,3.0345891732030346,106000
14592.0,43.0,43315.0,92000.0,18.619791666666668,4.5230263157894735,70500
15882.0,44.2,41621.0,86100.0,16.830374008311296,4.161944339503841,69800
16124.0,44.9,79554.0,190300.0,4.0746712974448025,2.325725626395436,178300
9018.0,44.2,78570.0,174900.0,8.54956753160346,2.3175870481259704,169000
2945.0,44.7,40341.0,89300.0,16.536502546689302,5.365025466893039,76900
8056.0,48.4,53722.0,163900.0,10.240814299900695,2.8798411122144985,136400
5832.0,44.7,43633.0,133800.0,17.541152263374485,3.0006858710562416,125100
3518.0,43.8,42383.0,99100.0,20.125071063104038,4.34906196702672,103900
1994.0,37.2,54659.0,142100.0,9.979939819458377,4.212637913741224,120200
3430.0,48.8,46573.0,159300.0,12.478134110787172,1.8075801749271136,120200
10818.0,44.9,48636.0,129400.0,7.875762617859124,1.9412090959511925,127000
5682.0,46.0,41854.0,112400.0,15.681098204857445,3.7662794790566703,76300
2233.0,41.9,53289.0,138100.0,7.4787281683833395,2.5974025974025974,128400
27742.0,45.8,86745.0,410100.0,3.986734914569966,2.703482084925384,414600
21098.0,44.5,127485.0,464700.0,4.976775049767751,2.3651530950801023,503800
21572.0,41.3,102456.0,365100.0,4.028370109401076,2.4058965325421844,369600
730.0,52.3,79464.0,270000.0,2.4657534246575343,1.643835616438356,331700
2121.0,36.6,53182.0,296200.0,10.985384252710986,3.0174446016030174,301000
6894.0,41.4,121453.0,445800.0,2.4949231215549754,2.6689875253843924,458500
9093.0,44.5,121319.0,406100.0,2.5844055867150555,2.771362586605081,456600
2590.0,51.8,86270.0,354900.0,2.664092664092664,3.281853281853282,369000
13861.0,50.6,103297.0,580800.0,3.816463458624919,2.2509198470528817,606800
29114.0,45.3,113007.0,446100.0,4.726248540221199,2.7787318815690045,467400
3174.0,47.6,80093.0,378500.0,6.7422810333963445,3.5916824196597354,387700
25190.0,42.0,80712.0,299300.0,5.645097260817785,2.9813418023025013,316500
6254.0,46.4,91023.0,412900.0,5.212663895107132,3.4218100415733934,431400
34577.0,42.0,66052.0,246000.0,6.524568354686641,3.638256644590335,273400
9697.0,44.6,125944.0,425400.0,1.185933793956894,2.1553057646694853,440000
12544.0,46.5,72446.0,271000.0,7.039221938775509,2.9416454081632653,278300
13744.0,42.5,76190.0,268500.0,4.8457508731082655,2.4374272409778808,286300
37501.0,47.1,90642.0,347500.0,3.394576144636143,2.642596197434735,352500
15824.0,40.5,71318.0,260000.0,9.41607684529828,3.570525783619818,268000
3804.0,49.4,67132.0,380900.0,7.04521556256572,6.5720294426919015,364100
41024.0,47.9,71122.0,296800.0,6.6278276131045235,3.7612129485179406,313900
19809.0,44.2,86572.0,371200.0,7.622797718208894,2.7411782523095565,380900
3697.0,55.5,136982.0,590700.0,2.5155531512036786,3.110630240735732,564400
17046.0,39.8,74231.0,247600.0,5.50275724510149,3.3849583479995307,261800
34063.0,43.1,101709.0,398800.0,5.704136453042891,3.161788450811731,420800
13065.0,37.2,82044.0,298000.0,8.480673555300418,3.061615001913509,333900
9634.0,44.7,110179.0,481900.0,5.293751297488064,2.376998131617189,514000
21980.0,45.6,94489.0,380100.0,3.748862602365787,1.983621474067334,403100
20715.0,38.0,46259.0,194300.0,13.425054308472124,4.3832971276852515,188100
20750.0,47.0,82231.0,339300.0,4.525301204819278,2.3132530120481927,354100
20664.0,34.7,100065.0,605200.0,7.704219899341852,2.6955090979481224,607200
6513.0,42.7,88835.0,229200.0,5.573468447719946,5.542760632580992,245400
21165.0,41.1,78483.0,230900.0,4.299551145759509,3.4585400425230333,233400
16552.0,37.8,60327.0,167800.0,12.210004833252778,5.183663605606573,144100
23558.0,36.7,56590.0,156900.0,9.440529756346038,3.6930129892181003,146200
55339.0,39.7,62336.0,259000.0,9.112922170621081,3.8273188890294367,252400
9877.0,41.0,53961.0,199200.0,9.95241470082009,6.550572036043332,197700
22386.0,31.5,40547.0,95100.0,24.81461627803091,5.168408826945412,71500
5333.0,47.9,131382.0,425200.0,1.5375960997562348,3.487717982373898,430800
31134.0,37.6,66978.0,187500.0,7.740733603134839,4.358579045416587,170800
20040.0,41.3,65123.0,271600.0,6.921157684630739,4.111776447105789,263400
3975.0,39.9,50650.0,142000.0,11.119496855345911,5.459119496855347,138900
11947.0,43.2,63974.0,242600.0,9.224072989034903,3.56574872352892,255700
4853.0,44.0,96250.0,344400.0,6.346589738306202,2.349062435606841,369100
6616.0,35.2,60750.0,112600.0,15.961305925030231,3.4915356711003627,117400
8468.0,37.4,77603.0,203700.0,4.121398205007085,3.141237600377893,198900
6270.0,44.0,132331.0,475300.0,1.6746411483253592,2.5518341307815,488800
4140.0,49.4,193152.0,806000.0,4.033816425120773,3.6473429951690814,970600
12991.0,41.1,60114.0,135400.0,10.82287737664537,3.8026325917943193,130200
30852.0,41.0,84355.0,274300.0,5.283287955399973,3.646441073512252,303000
20571.0,41.9,72287.0,270300.0,4.8806572359146365,3.6799377764814554,284900
5950.0,47.9,109205.0,594800.0,4.7899159663865545,2.201680672268908,729600
2738.0,37.3,56194.0,178400.0,11.68736303871439,2.775748721694668,184700
15721.0,38.4,69877.0,257000.0,2.8624133324852115,2.6843076140194646,274200
17264.0,45.2,83867.0,332400.0,8.225208526413343,3.1916126042632067,330000
35300.0,42.0,86118.0,341100.0,5.388101983002833,4.073654390934844,357800
27665.0,38.7,51780.0,147300.0,12.340502439906018,4.514729803000182,132900
26132.0,41.3,76932.0,287800.0,3.5550283177713147,4.090769937241696,297900
16653.0,38.8,70502.0,230000.0,5.170239596469106,3.3987870053443823,244400
13618.0,39.9,71445.0,202900.0,4.765751211631664,3.3191364370685856,213800
15252.0,40.8,70612.0,249400.0,5.441909257802257,3.907684238132704,270600
18501.0,36.6,62145.0,212900.0,9.350845900221607,4.670017836873684,219000
11125.0,46.0,128918.0,418000.0,2.1393258426966293,2.408988764044944,432200
20222.0,40.7,52941.0,174200.0,11.477598654930274,5.746216991395509,150700
35159.0,46.1,91740.0,359800.0,4.701498904974544,3.0802923860178053,392800
24744.0,43.0,104185.0,291900.0,2.869382476559973,3.0593275137407048,312000
5783.0,42.5,191354.0,644800.0,2.939650700328549,3.614041155109805,662200
51628.0,43.1,100455.0,355500.0,3.544588207949175,3.5329666072673738,381400
6941.0,44.2,69357.0,219000.0,5.229793977812995,2.6076934159343037,234500
9306.0,43.9,110087.0,492500.0,3.6535568450462073,2.299591661293789,540300
19363.0,49.9,90156.0,407900.0,5.278107731239994,2.3756649279553788,453000
5900.0,39.4,70313.0,165600.0,8.508474576271187,4.491525423728813,164400
7568.0,38.3,94401.0,303500.0,4.043340380549683,5.3911205073995765,330100
6545.0,36.1,57925.0,181100.0,11.810542398777692,3.666921313980137,169500
11193.0,41.4,65113.0,184400.0,7.6744393817564545,4.243723755918878,178700
9165.0,35.2,42500.0,107900.0,16.181123840698312,3.2842334969994544,103000
9940.0,36.7,90977.0,260700.0,2.142857142857143,1.93158953722334,291000
40740.0,32.3,38577.0,112000.0,21.81394207167403,5.282277859597447,95600
36809.0,40.8,95443.0,297800.0,3.5806460376538345,3.4638267814936565,343100
8716.0,21.1,191339.0,803600.0,2.2372648003671407,2.3864157870582843,898100
11756.0,44.5,100660.0,322100.0,3.8278325961211297,2.7815583531813544,329500
32437.0,40.9,122266.0,501800.0,5.009711132348861,2.5279773098621945,534500
19085.0,40.2,64920.0,247200.0,8.849882106366255,3.9140686402934235,269300
3910.0,41.1,55581.0,174200.0,15.294117647058822,5.396419437340153,178300
7393.0,41.9,74886.0,311300.0,11.402678209116733,2.9893142161504125,300500
13545.0,45.5,124015.0,502100.0,3.1524547803617566,2.6356589147286815,522500
4867.0,31.1,97839.0,385500.0,10.376001643723034,2.136839942469694,363000
22911.0,34.2,70746.0,469500.0,12.208109641656845,2.579546942516695,535100
12095.0,35.8,101138.0,448500.0,8.449772633319553,2.2653989251756923,400600
13464.0,30.2,50701.0,337100.0,22.69756387403446,4.33749257278669,312100
69917.0,34.8,44737.0,170000.0,18.878098316575368,5.822618247350429,186600
30639.0,41.9,54151.0,189100.0,9.435686543294494,4.089559058716016,207700
32583.0,45.6,47391.0,235700.0,10.686554338151797,3.148881318478961,242700
33212.0,44.1,46325.0,233600.0,12.676141153799833,4.0196314585089725,251700
10539.0,43.3,79602.0,485300.0,6.3288737071828445,2.6283328589050194,559800
28605.0,43.6,57560.0,237400.0,11.043523859465127,5.376682398182137,278000
76459.0,28.5,34720.0,96500.0,29.897069017381863,8.561451235302581,94800
22076.0,26.0,33448.0,153800.0,28.583076644319625,5.227396267439754,216600
14824.0,32.1,57793.0,317300.0,21.46519158121964,6.266864543982731,380800
69125.0,30.2,30276.0,97400.0,33.70271247739602,8.254611211573238,97000
24504.0,32.8,52500.0,195500.0,19.45804766568724,7.3702252693437815,276700
15339.0,37.7,35172.0,140500.0,19.499315470369645,6.851815633352891,162400
6263.0,27.1,70568.0,229800.0,20.884560114960877,2.219383681941561,224600
36958.0,34.8,64038.0,234900.0,12.027165972184644,3.3416310406407272,253600
11018.0,32.4,47945.0,194200.0,17.380649845707026,4.365583590488292,232500
26765.0,33.1,71263.0,343500.0,15.856529049131328,3.2691948440127034,388600
41797.0,36.5,31113.0,107900.0,27.829748546546398,5.1582649472450175,104200
31599.0,34.7,41669.0,112700.0,19.10503496946106,5.709041425361563,128600
33656.0,36.7,46319.0,148900.0,15.492037081055384,4.260755883052056,164000
8284.0,38.6,50461.0,130900.0,20.050700144857558,6.446161274746499,165600
33808.0,37.6,35536.0,108300.0,23.38499763369617,7.953738760056791,125000
34316.0,32.3,29235.0,96700.0,29.653805804872366,8.232311458211912,116000
28221.0,30.7,29972.0,79300.0,33.11009531908862,7.57591864214592,66700
47900.0,36.6,38211.0,156800.0,22.86221294363257,6.227557411273486,219000
37233.0,34.1,52433.0,262300.0,19.33231273332796,5.137915290199554,344200
38848.0,33.7,70057.0,322200.0,11.537273476112027,4.005354200988468,409700
53870.0,35.7,46108.0,170800.0,21.843326526823834,5.832559866344904,224900
56933.0,31.9,39889.0,127800.0,22.72144450494441,6.1282560202343115,151800
24376.0,42.3,43778.0,159700.0,13.985067279291108,6.949458483754514,172300
34391.0,34.3,44809.0,126200.0,21.525980634468322,5.457823267715392,142200
34887.0,40.7,49069.0,186600.0,14.833605641069742,3.809441912460229,211900
12789.0,38.9,40921.0,137300.0,23.668777855969967,5.817499413558528,146400
33159.0,39.6,60170.0,196300.0,7.9706866913960015,3.338460146566543,216200
6629.0,44.2,95045.0,363600.0,6.154774475788202,2.7304269120530997,404400
3178.0,32.0,59828.0,235100.0,6.1359345500314655,3.2724984266834487,220800
9726.0,36.3,86500.0,337100.0,6.467201316060045,2.4367674275138804,383200
12068.0,45.5,119003.0,584200.0,2.1710308253231685,1.8312893602916804,640500
9669.0,44.5,116389.0,457600.0,4.364463750129279,1.985727582997208,477700
54144.0,38.6,67277.0,227600.0,12.727171985815605,4.078014184397163,218000
5485.0,42.8,76027.0,286600.0,4.010938924339107,2.8988149498632634,266400
6431.0,42.5,105689.0,548600.0,5.582335562120976,2.8611413466023947,550100
47646.0,40.2,97801.0,326200.0,4.069596608319691,2.3905469504260592,341700
17187.0,40.1,93230.0,350200.0,5.38779309943562,2.2633385698493047,402300
18915.0,46.4,93750.0,418100.0,3.8805181073222315,2.231033571239757,442600
8243.0,44.7,115795.0,377900.0,3.251243479315783,2.2321970156496422,407600
12243.0,37.5,58434.0,235400.0,14.506248468512618,3.6020583190394517,259600
22914.0,41.6,87097.0,382000.0,6.7600593523610035,2.6533996683250414,390700
11815.0,44.8,118858.0,380600.0,4.968260685569192,3.1062209056284384,385300
10764.0,30.0,118203.0,328700.0,4.9516908212560375,2.6570048309178738,334100
24811.0,42.7,110323.0,435300.0,4.796259723509734,2.176453992180888,477800
5810.0,41.9,67381.0,211600.0,4.5438898450946645,4.216867469879518,247300
17149.0,37.9,70608.0,251300.0,10.886932182634556,2.7406845880226247,255100
7125.0,39.3,64059.0,203500.0,6.1614035087719285,3.382456140350877,200600
1707.0,31.0,88462.0,221200.0,14.704159343878148,9.84182776801406,254200
5110.0,33.8,152361.0,529300.0,1.6046966731898238,1.213307240704501,569200
50419.0,40.5,88523.0,367900.0,6.053273567504313,3.133739264959638,403000
55178.0,39.1,92765.0,399900.0,11.120374062126212,2.5843633332125124,430300
13502.0,39.8,80000.0,292900.0,5.525107391497556,1.6071693082506295,287400
42047.0,34.6,48466.0,172100.0,19.057245463409995,4.885009632078389,146800
46168.0,41.8,79455.0,266500.0,4.8150233928262,2.9132732628660545,279200
5506.0,36.7,48892.0,198100.0,10.061750817290227,2.3792226661823466,194900
23493.0,38.6,80848.0,291800.0,6.057123398459115,3.081769037585664,326600
18815.0,45.6,114838.0,415900.0,3.614137656125432,2.7531225086367264,430800
14942.0,40.4,154808.0,466300.0,2.054611163164235,2.3892383884352832,488200
40268.0,38.5,113713.0,338600.0,2.5007450084434293,2.9825171351941986,363800
16498.0,34.6,79685.0,292200.0,8.055521881440175,3.0973451327433628,329700
24921.0,43.8,96435.0,328400.0,3.20613137514546,3.0375988122467,336400
18282.0,41.5,70648.0,280900.0,4.747839404879117,2.7404003938299972,307800
10861.0,44.4,109619.0,379200.0,3.8486327225853967,2.4123008931037657,414900
56019.0,42.1,78699.0,310300.0,5.587389992681055,2.8418929291847412,315200
1217.0,51.7,57538.0,217000.0,10.928512736236648,0.0,130600
29083.0,41.4,89042.0,305400.0,4.951346147233778,2.9501770793934603,332800
41288.0,38.4,85082.0,285100.0,5.8055609378027535,2.8507072272815352,303000
15166.0,42.8,83422.0,322800.0,4.562837926941843,3.3364103916655683,361300
46595.0,38.5,55787.0,166400.0,14.110956111170724,4.296598347462174,158000
17126.0,43.3,80164.0,273900.0,3.9355366110008174,3.678617307018568,281700
26061.0,40.1,78140.0,246500.0,5.283757338551859,4.769579064502513,262100
16272.0,41.8,95118.0,312800.0,5.9734513274336285,4.516961651917403,325700
11297.0,44.2,69874.0,270400.0,6.02814906612375,3.0627600247853413,288700
4989.0,46.4,82464.0,262100.0,6.694728402485468,3.207055522148728,277800
3184.0,45.6,70020.0,202700.0,5.998743718592965,2.9208542713567835,203300
7204.0,46.7,70265.0,212000.0,6.329816768461965,2.9011660188784014,239900
3495.0,36.3,61406.0,199800.0,5.865522174535051,2.6323319027181693,199300
15783.0,43.9,73321.0,176400.0,5.18912754229234,3.9979725020591776,193100
8271.0,41.4,81458.0,189600.0,5.235158989239512,2.9379760609358,213200
17063.0,47.0,60401.0,192300.0,6.792474945789135,4.6416222235245845,199900
15071.0,42.3,84880.0,231000.0,4.963174308274169,2.680644947249685,257000
5534.0,48.9,70114.0,286500.0,5.041561257679797,2.6743765811348035,284800
14128.0,43.1,68094.0,174900.0,11.041902604756512,2.0668176670441682,203400
15814.0,40.9,92517.0,295500.0,2.586315922600228,1.9982294169723032,292900
11197.0,44.5,56025.0,149400.0,9.243547378762168,3.107975350540323,170400
3482.0,45.8,59669.0,234900.0,6.8925904652498575,2.354968408960368,262800
16425.0,24.3,63011.0,187600.0,10.764079147640789,4.864535768645359,210300
8461.0,37.6,67353.0,193400.0,3.7347831225623453,1.7610211558917386,193300
1890.0,45.4,58828.0,196700.0,8.095238095238095,2.8571428571428568,226900
4746.0,41.9,57386.0,197200.0,7.77496839443742,2.7602191319005485,220300
11651.0,45.6,68488.0,225900.0,7.492919062741397,2.9525362629817185,235300
4138.0,43.0,68973.0,224200.0,5.195746737554374,5.123247945867568,229400
6122.0,40.1,85986.0,255100.0,4.099967330937602,2.041816399869324,267400
4251.0,47.3,74770.0,236400.0,4.775346977181838,2.634674194307222,224200
5021.0,46.6,68278.0,185100.0,6.0744871539533944,1.5534754033061142,187300
3437.0,46.2,60958.0,158600.0,8.292115216758804,3.1713703811463487,159800
7946.0,40.4,65147.0,139900.0,10.168638308582935,2.8945381323936568,140700
2630.0,47.9,58355.0,147600.0,8.70722433460076,1.520912547528517,154100
9153.0,46.7,67006.0,178000.0,7.068720638042174,3.0372555446301766,186500
5123.0,39.8,56538.0,147800.0,9.877025180558269,2.0300605114190904,175500
34336.0,29.7,25114.0,70700.0,41.16961789375583,9.12744641192917,58700
16821.0,33.3,23529.0,46700.0,41.78705189941145,9.815112062303074,36300
26083.0,27.3,32966.0,69700.0,33.56209025035464,7.472299965494766,54600
19649.0,43.7,60798.0,147200.0,8.60603593058171,3.6795765687821262,163000
34713.0,40.9,66343.0,167400.0,9.402817388298331,3.9120790481952006,167000
22768.0,41.7,56532.0,150000.0,7.967322557976106,3.3599789177793395,152200
22431.0,42.0,79566.0,217400.0,7.0170745842806825,2.746199456109848,231900
9535.0,40.4,61839.0,152500.0,3.6916622968012582,2.8106974305191406,165500
15762.0,43.5,70890.0,223900.0,5.817789620606523,2.2141860170029184,225900
10668.0,31.9,36823.0,109700.0,28.768278965129362,5.511811023622046,123800
40611.0,37.5,81283.0,262700.0,4.804117111127527,4.599738986973971,264100
53870.0,34.2,71094.0,229500.0,9.259328011880452,3.88899201782068,215200
15196.0,37.3,53962.0,206300.0,9.502500658067913,4.481442484864439,213900
15852.0,48.5,115560.0,404300.0,2.1637648246278074,2.5485743123896043,430400
38485.0,37.2,97617.0,317400.0,3.5416395998440957,2.585422892035858,335200
51185.0,34.6,72973.0,289800.0,14.978997753248024,2.5398065839601447,273200
30952.0,37.1,54261.0,200400.0,9.996123029206514,3.402041871284569,205900
61615.0,37.5,57032.0,185900.0,12.305445102653575,3.7328572587843865,183000
11892.0,38.5,85778.0,303000.0,4.868819374369324,3.4561049445005048,301400
26113.0,36.7,40469.0,145000.0,23.87699613219469,5.097078083713093,111400
21779.0,47.2,98648.0,341900.0,4.518113779328711,2.2039579411359567,337200
17651.0,39.0,51937.0,191000.0,13.993541442411196,5.115857458500935,187700
41010.0,33.8,42777.0,170600.0,22.66276517922458,5.001219214825652,135100
9567.0,43.0,68836.0,284700.0,9.449148113306157,1.6933207902163687,255700
6978.0,50.5,140400.0,785000.0,4.800802522212669,0.8885067354542849,722100
38776.0,42.4,70101.0,248300.0,9.206725809779245,2.656282236434908,246400
15273.0,38.5,65794.0,228500.0,9.95875073659399,5.696326851306226,225700
25269.0,45.4,80625.0,316300.0,3.0432545807115443,2.8612133444141037,317900
36989.0,31.1,46018.0,175300.0,14.78277325691422,3.6632512368542005,190000
33766.0,35.3,56649.0,195400.0,15.293490493395725,4.211336847716638,196200
2266.0,66.5,78063.0,555700.0,3.8834951456310685,1.4563106796116505,649000
13594.0,41.9,66645.0,223200.0,6.193909077534206,2.5820214800647343,223800
8770.0,39.3,58862.0,220600.0,11.185860889395666,6.214367160775371,240200
6018.0,53.2,61974.0,259200.0,5.466932535726155,3.5393818544366904,259200
12503.0,38.7,54321.0,195000.0,10.517475805806606,4.582900103975046,213600
6814.0,42.2,46081.0,233200.0,20.017610801291454,5.092456706780158,240500
4819.0,39.7,58077.0,181100.0,19.79663830670264,5.104793525627724,205200
1873.0,48.6,77863.0,299200.0,8.649225840896957,3.95088093966898,302300
10428.0,39.5,51284.0,202400.0,13.80897583429229,3.394706559263521,184200
4327.0,42.1,60197.0,195600.0,12.733995840073955,5.685232262537554,195100
1675.0,44.0,53068.0,198200.0,12.955223880597018,6.925373134328357,165700
23580.0,58.4,64985.0,323600.0,7.0271416454622555,3.2442748091603053,352200
11373.0,35.5,67835.0,200200.0,12.054866789765232,3.728128022509453,265500
1096.0,42.5,58125.0,214200.0,8.02919708029197,2.9197080291970803,190100
27957.0,49.1,50501.0,173600.0,13.70676395893694,3.616267839896985,238800
1077.0,41.9,58438.0,279300.0,9.099350046425256,2.8783658310120708,294700
9760.0,49.2,58112.0,266800.0,8.084016393442623,2.2336065573770494,299500
7799.0,57.2,67222.0,326300.0,8.19335812283626,2.8336966277727917,329600
12173.0,57.3,67188.0,387700.0,7.491990470713875,2.3412470220980857,606300
8735.0,54.5,51250.0,315600.0,9.250143102461363,1.7630223239839726,331200
26063.0,39.8,59797.0,223300.0,7.7466139738326385,2.5591835168629857,244500
44998.0,30.8,92528.0,585400.0,14.971776523401038,4.129072403217921,672300
59659.0,33.8,77293.0,539600.0,16.135034110528167,5.038636249350475,678900
29071.0,34.8,113750.0,695300.0,10.615389907467925,3.491451962436793,789600
1708.0,41.7,139306.0,535000.0,4.918032786885246,5.503512880562061,464900
13063.0,33.7,91204.0,506900.0,10.640741024267014,2.3195284391028093,502300
26415.0,33.9,119510.0,911500.0,12.227900813931479,2.638652280901004,1020800
28261.0,36.8,111614.0,742500.0,6.719507448427161,1.648915466544001,884900
51508.0,32.9,97563.0,613400.0,11.299215655820456,4.077036576842431,555700
32421.0,32.2,69371.0,543800.0,13.589957126553776,3.790752907066408,714700
67349.0,36.7,64309.0,448500.0,12.748518908966725,4.749884927764333,626700
14457.0,44.0,80369.0,577700.0,10.569274399944664,4.821193885315073,746500
16323.0,43.5,165425.0,932700.0,5.354407890706367,1.8378974453225512,1031500
35192.0,39.0,127936.0,847600.0,9.45953625824051,2.2590361445783134,980400
20371.0,36.8,69000.0,410300.0,13.052869274949687,6.789062883510875,547100
20363.0,38.8,60258.0,410100.0,17.91484555320925,6.447969356185237,536100
57962.0,33.9,34952.0,229900.0,29.00693557848245,9.137020806735448,326300
54955.0,33.3,33196.0,268600.0,33.96961150031844,7.109453188972796,344700
12183.0,37.5,75703.0,353200.0,17.138635803989164,4.4734466059262905,407600
41232.0,29.4,33832.0,223900.0,33.350310438494375,10.610690725649981,315900
5655.0,31.9,84015.0,398200.0,10.521662245800178,1.4323607427055702,373200
15285.0,26.5,72461.0,602500.0,17.278377494275432,2.2374877330716387,531000
16265.0,34.5,141522.0,481400.0,1.8014140793114048,1.6292652935751617,500100
5334.0,45.5,73113.0,348700.0,12.767154105736784,1.8747656542932132,320500
38360.0,31.7,62106.0,238100.0,11.655370177267988,3.2168925964546404,286000
47975.0,33.9,77669.0,300300.0,8.287649817613339,3.301719645648776,397000
34433.0,33.4,82283.0,298700.0,9.874248540644151,3.1655679145006244,324200
26914.0,40.8,137224.0,432000.0,2.7086274801218697,2.2441851824329344,480400
6485.0,41.7,88088.0,390200.0,6.969930609097919,1.125674633770239,403800
2507.0,51.2,96719.0,548400.0,5.1854806541683285,5.065815715995213,693500
4383.0,42.9,100609.0,348100.0,4.7912388774811765,2.4184348619666896,375800
40581.0,37.2,113806.0,448300.0,4.0610137749192985,2.5208841576107046,461600
29695.0,34.0,89324.0,359000.0,6.960767806027952,2.673850816635797,382600
15318.0,44.2,172866.0,652200.0,3.4860947904426167,3.0095312704008355,684300
17455.0,36.9,127488.0,478800.0,2.979089086221713,2.1712976224577485,541400
2940.0,44.2,74867.0,333100.0,10.476190476190476,4.421768707482993,364800
30539.0,32.4,128061.0,407700.0,3.169717410524248,2.2233864894069884,470500
1410.0,45.5,128796.0,561300.0,0.5673758865248227,1.0638297872340423,488400
6375.0,37.5,137500.0,422700.0,2.227450980392157,2.3215686274509806,475100
62907.0,34.7,122815.0,471700.0,4.5018837331298585,1.8233264978460264,497900
42883.0,33.7,161538.0,564600.0,1.4970967516265186,1.618356924655458,637900
22746.0,36.5,117973.0,487000.0,8.810340279609601,4.2381077991734815,522300
30697.0,34.8,146092.0,507700.0,3.6941720689318176,2.078378994690035,548900
34202.0,36.9,126834.0,443000.0,2.938424653529033,1.8069118764984504,489400
4347.0,42.5,141538.0,501400.0,2.829537612146308,1.5182884748102141,575400
40370.0,34.3,85923.0,333300.0,6.683180579638345,2.64800594500867,393400
33813.0,38.7,136121.0,476300.0,3.321207819477716,2.2387838996835536,500100
9961.0,34.1,99643.0,362200.0,5.692199578355588,3.3530770003011745,400000
22800.0,38.3,141156.0,497800.0,2.276315789473684,2.1359649122807016,532800
42731.0,34.9,117244.0,452700.0,5.9886265240691765,3.1475977627483567,465100
49367.0,35.3,141994.0,575000.0,2.823748658010412,2.424696659711953,597200
31887.0,36.0,119708.0,450500.0,3.4496816884623827,2.1858437607802554,497200
51588.0,36.3,121973.0,464000.0,4.956579049391332,2.3803985422966583,529000
6985.0,41.9,121058.0,434900.0,2.5053686471009304,1.4316392269148177,492400
8630.0,42.8,110833.0,428000.0,3.093858632676709,2.1205098493626884,464200
14459.0,44.1,76359.0,360500.0,6.155335777024691,2.427553772736704,368600
16886.0,41.8,116058.0,411800.0,4.115835603458486,2.0194243752220773,443400
18759.0,38.9,98480.0,440800.0,10.40034116957194,1.945732714963484,423000
29666.0,39.2,111430.0,464800.0,6.381042270612823,3.1079350097755007,445200
13020.0,40.2,132591.0,614000.0,2.9185867895545314,2.6958525345622117,570500
1830.0,43.7,150855.0,669900.0,2.4043715846994536,5.245901639344262,739400
2345.0,45.9,81607.0,460400.0,18.848614072494673,0.9808102345415778,453600
26029.0,37.7,99031.0,271200.0,5.989473279803296,2.351223635176149,298400
26393.0,34.2,75284.0,232100.0,11.904671693251998,3.1750843026560074,259400
31304.0,35.2,104646.0,296900.0,4.951443904932277,2.4533605928954767,326100
10350.0,41.8,123835.0,349300.0,3.0048309178743966,4.173913043478262,390500
1073.0,49.1,40982.0,283300.0,15.097856477166822,0.7455731593662628,268600
14261.0,42.7,107321.0,331800.0,5.385316597714045,3.8496599116471497,346000
6100.0,36.8,86412.0,254700.0,6.39344262295082,1.721311475409836,263900
543.0,41.5,73375.0,251400.0,5.709023941068139,0.0,199800
12124.0,32.3,96404.0,284500.0,6.128340481689213,2.2847245133619265,255800
923.0,48.8,57800.0,334400.0,16.684723726977243,2.9252437703141934,239600
6135.0,39.0,87017.0,335600.0,6.438467807660961,1.6299918500407498,328200
3162.0,38.0,131556.0,279400.0,2.8146742567994942,2.43516761543327,364300
828.0,39.8,-666666666.0,304400.0,19.323671497584538,0.966183574879227,235700
7114.0,32.9,77792.0,257600.0,7.6890638178240085,4.118639302783245,240300
10789.0,38.4,104222.0,327100.0,4.143108721846326,2.307906200760033,322900
5164.0,46.0,131429.0,392800.0,4.415182029434547,2.5174283501161887,385100
15238.0,42.1,127235.0,417600.0,2.926893293083081,4.08846305289408,425300
10658.0,34.4,66415.0,225800.0,7.318446237568023,3.3871270407205856,210900
20118.0,40.9,95317.0,341600.0,7.779103290585545,2.0578586340590515,332100
14379.0,43.4,100515.0,359900.0,5.6471242784616456,1.79428332985604,341800
23973.0,31.8,70824.0,252200.0,12.330538522504485,1.9271680640720807,247600
18959.0,35.9,87318.0,239500.0,8.249380241573922,5.49607046785168,228300
23946.0,39.5,95449.0,297800.0,5.9968261922659325,2.351123360895348,279200
3127.0,43.7,77589.0,291100.0,10.45730732331308,4.541093700031978,259300
2931.0,38.8,74464.0,271700.0,11.156601842374618,1.8423746161719552,270100
609.0,53.3,93942.0,416700.0,25.779967159277504,6.075533661740558,311300
1766.0,47.4,88063.0,305600.0,12.853907134767836,5.152887882219706,317900
4234.0,40.2,87083.0,348600.0,3.849787435049599,2.1965044874822857,340800
2177.0,44.2,114792.0,371800.0,4.547542489664676,3.16949931097841,382300
12452.0,41.3,76436.0,331000.0,8.062961773209123,4.392868615483456,311100
